product_id,category,seller_id,base_price_rub,gross_margin_rate,product_rating,is_private_label,created_date
p_03879,Home,s_0375,934,0.2367,4.46,0,2022-01-06
p_03880,Sports,s_0699,1368,0.2043,4.11,1,2022-03-11
p_03881,Beauty,s_0048,703,0.2479,4.65,0,2024-12-12
p_03882,Electronics,s_0614,5574,0.1177,4.2,0,2022-10-27
p_03883,Sports,s_0060,4268,0.2663,4.38,0,2023-03-01
p_03884,Beauty,s_0033,1090,0.3524,4.17,0,2025-10-19
p_03885,Kids,s_0563,756,0.2263,4.91,0,2025-10-15
p_03886,Pet,s_0254,1568,0.1358,4.68,0,2021-10-25
p_03887,Electronics,s_0039,6619,0.1599,4.32,1,2021-04-10
p_03888,Fashion,s_0220,1806,0.2563,4.19,0,2021-02-17
p_03889,Books,s_0297,147,0.2012,4.49,0,2021-06-17
p_03890,Beauty,s_0378,316,0.3509,3.78,0,2021-03-25
p_03891,Sports,s_0280,1033,0.2459,3.82,0,2021-12-08
p_03892,Electronics,s_0589,3188,0.04,4.35,0,2025-06-14
p_03893,Home,s_0225,4334,0.1571,4.31,0,2025-01-23
p_03894,Fashion,s_0338,2055,0.1734,4.07,0,2024-06-18
p_03895,FMCG,s_0155,439,0.1652,3.77,0,2024-05-21
p_03896,Sports,s_0633,2184,0.2594,4.57,0,2025-09-09
p_03897,Electronics,s_0458,3421,0.1371,4.28,1,2022-10-09
p_03898,Books,s_0352,136,0.1224,4.81,0,2025-04-17
p_03899,Books,s_0044,574,0.1709,4.56,0,2021-05-07
p_03900,Fashion,s_0503,1733,0.2828,3.87,0,2023-05-25
p_03901,Fashion,s_0480,2486,0.2317,3.81,0,2024-06-26
p_03902,Kids,s_0456,590,0.1862,4.35,0,2024-12-19
p_03903,Pet,s_0201,1984,0.2377,4.38,0,2026-01-14
p_03904,Electronics,s_0607,2032,0.1869,4.67,0,2023-09-17
p_03905,Fashion,s_0278,1035,0.1914,3.93,0,2022-10-09
p_03906,Sports,s_0282,2077,0.2692,4.05,0,2023-04-30
p_03907,Auto,s_0018,2383,0.2363,3.93,1,2021-11-17
p_03908,Home,s_0369,3662,0.3235,4.31,0,2022-04-04
p_03909,FMCG,s_0126,351,0.1862,4.44,0,2024-01-30
p_03910,FMCG,s_0305,137,0.2124,4.54,0,2021-08-18
p_03911,Sports,s_0221,3355,0.1829,5.0,0,2022-04-03
p_03912,Pet,s_0526,551,0.17,3.79,0,2026-03-08
p_03913,Electronics,s_0106,4511,0.1147,4.56,0,2025-07-30
p_03914,Electronics,s_0349,3657,0.096,3.91,0,2024-08-28
p_03915,Electronics,s_0592,6264,0.15,4.79,0,2023-12-26
p_03916,Auto,s_0414,939,0.1512,4.85,0,2023-05-12
p_03917,Fashion,s_0279,2646,0.1894,4.05,0,2021-01-12
p_03918,Books,s_0078,516,0.1728,4.86,0,2021-06-09
p_03919,Home,s_0037,789,0.2071,4.56,0,2021-11-28
p_03920,Beauty,s_0193,476,0.2865,4.57,1,2025-09-08
p_03921,Kids,s_0279,1913,0.2549,4.77,0,2023-07-25
p_03922,Beauty,s_0037,987,0.3196,4.66,0,2021-02-28
p_03923,Electronics,s_0483,4144,0.1481,4.81,0,2024-03-01
p_03924,FMCG,s_0344,378,0.0737,4.98,0,2022-11-13
p_03925,Fashion,s_0103,1052,0.1493,4.74,0,2024-05-09
p_03926,Electronics,s_0170,3315,0.1634,4.56,0,2021-10-09
p_03927,Kids,s_0157,1759,0.1765,4.04,0,2023-05-23
p_03928,Fashion,s_0568,4580,0.2314,4.37,0,2022-03-02
p_03929,Kids,s_0664,524,0.1516,3.87,0,2024-08-04
p_03930,Fashion,s_0028,892,0.3046,3.9,0,2025-05-21
p_03931,Sports,s_0541,1347,0.2025,4.39,0,2024-03-02
p_03932,Kids,s_0349,1129,0.2381,4.25,0,2022-08-03
p_03933,Kids,s_0442,929,0.1497,4.12,0,2023-11-30
p_03934,Fashion,s_0644,853,0.2201,4.68,0,2025-01-23
p_03935,Sports,s_0637,376,0.1881,4.29,0,2025-04-12
p_03936,Home,s_0063,1077,0.1084,4.48,0,2024-01-17
p_03937,Books,s_0243,999,0.1729,4.69,0,2023-07-13
p_03938,Home,s_0388,1130,0.1947,4.11,0,2023-05-25
p_03939,Pet,s_0244,702,0.2285,4.79,0,2022-02-14
p_03940,Fashion,s_0295,1550,0.2275,3.89,0,2024-06-08
p_03941,Electronics,s_0377,3587,0.0849,4.78,0,2023-04-04
p_03942,Beauty,s_0298,526,0.2171,4.65,0,2022-08-25
p_03943,Beauty,s_0442,522,0.2702,4.53,0,2021-04-04
p_03944,Electronics,s_0155,5816,0.1031,4.06,0,2023-08-11
p_03945,Sports,s_0688,838,0.2,3.86,0,2023-02-26
p_03946,Pet,s_0422,551,0.1529,5.0,0,2021-10-04
p_03947,Kids,s_0514,1491,0.2196,4.35,0,2025-02-26
p_03948,Beauty,s_0345,483,0.2449,4.28,0,2025-02-27
p_03949,Sports,s_0673,1600,0.1996,4.11,0,2022-07-16
p_03950,Home,s_0470,2291,0.1492,5.0,0,2021-03-08
p_03951,Beauty,s_0131,916,0.2983,4.7,0,2021-04-12
p_03952,Kids,s_0113,599,0.2292,4.54,1,2022-02-26
p_03953,Beauty,s_0214,372,0.2599,4.61,0,2025-10-06
p_03954,Pet,s_0054,486,0.1765,4.56,1,2021-12-23
p_03955,Fashion,s_0383,1341,0.2741,4.21,0,2023-03-24
p_03956,Kids,s_0109,2799,0.2267,4.09,0,2024-09-17
p_03957,FMCG,s_0439,737,0.1003,4.69,0,2021-11-30
p_03958,Fashion,s_0663,1393,0.2795,4.4,0,2023-10-28
p_03959,Fashion,s_0116,1314,0.2266,4.39,0,2026-01-16
p_03960,Beauty,s_0417,463,0.3402,4.17,0,2023-08-12
p_03961,Fashion,s_0472,2067,0.241,4.43,1,2025-12-10
p_03962,Electronics,s_0388,7915,0.1482,4.27,0,2022-02-03
p_03963,Electronics,s_0348,6435,0.1065,4.6,0,2025-07-01
p_03964,Beauty,s_0007,1872,0.344,4.69,0,2022-01-29
p_03965,Kids,s_0346,1695,0.1659,4.75,0,2023-01-11
p_03966,Sports,s_0149,5227,0.2366,4.42,0,2021-08-09
p_03967,Fashion,s_0418,2288,0.2356,4.85,0,2023-09-21
p_03968,Home,s_0338,753,0.1631,4.32,0,2025-01-28
p_03969,Electronics,s_0092,1822,0.138,4.86,0,2026-02-21
p_03970,Electronics,s_0451,3819,0.1349,3.93,0,2024-11-19
p_03971,Pet,s_0056,1166,0.1155,4.55,0,2024-06-19
p_03972,Sports,s_0229,2135,0.2123,4.21,1,2026-01-11
p_03973,Kids,s_0246,2135,0.2083,5.0,0,2025-07-29
p_03974,Beauty,s_0666,659,0.3154,4.52,0,2024-11-09
p_03975,Sports,s_0649,1203,0.1615,4.2,0,2023-01-26
p_03976,Fashion,s_0437,1069,0.1683,4.22,0,2023-05-01
p_03977,Electronics,s_0589,5972,0.128,4.39,0,2023-10-01
p_03978,Kids,s_0680,979,0.1096,4.47,0,2022-03-11
p_03979,Electronics,s_0615,975,0.1892,4.85,0,2024-04-16
p_03980,Kids,s_0670,1744,0.231,4.09,0,2021-06-23
p_03981,FMCG,s_0402,299,0.1468,4.46,0,2022-08-19
p_03982,Auto,s_0366,1071,0.1515,4.54,1,2021-01-26
p_03983,FMCG,s_0199,396,0.1559,4.38,0,2025-11-08
p_03984,Electronics,s_0532,6583,0.1122,4.27,1,2023-04-06
p_03985,Kids,s_0407,1779,0.2567,4.36,0,2023-01-19
p_03986,Electronics,s_0319,2634,0.04,4.95,1,2021-11-17
p_03987,Kids,s_0565,1313,0.2599,4.3,0,2023-01-14
p_03988,Electronics,s_0139,4970,0.1123,4.65,0,2024-07-17
p_03989,Electronics,s_0196,4465,0.1229,3.91,0,2023-01-03
p_03990,Sports,s_0487,510,0.1784,4.13,0,2024-09-01
p_03991,FMCG,s_0435,351,0.1245,4.38,0,2021-06-14
p_03992,Sports,s_0533,1112,0.2818,4.49,1,2025-09-13
p_03993,Electronics,s_0339,1944,0.1158,4.33,0,2022-05-19
p_03994,Fashion,s_0558,1403,0.216,4.37,0,2024-01-24
p_03995,Electronics,s_0221,12510,0.1401,4.47,0,2025-10-16
p_03996,Electronics,s_0293,6777,0.1398,4.69,0,2022-04-05
p_03997,Kids,s_0137,459,0.17,4.82,0,2021-12-13
p_03998,Sports,s_0509,1628,0.211,4.32,1,2021-08-02
p_03999,Electronics,s_0345,2376,0.1532,4.33,1,2024-02-04
p_04000,Sports,s_0372,2954,0.2697,4.38,0,2022-06-07
p_04001,Fashion,s_0401,1139,0.3052,4.46,0,2022-01-27
p_04002,Electronics,s_0044,1326,0.1282,4.11,0,2025-07-17
p_04003,Home,s_0213,2399,0.2382,4.29,0,2023-02-23
p_04004,FMCG,s_0260,217,0.1812,4.53,0,2023-10-07
p_04005,Fashion,s_0602,2974,0.1879,4.76,0,2022-06-20
p_04006,Books,s_0426,128,0.1377,4.19,1,2021-05-29
p_04007,Beauty,s_0038,450,0.2074,4.69,0,2022-01-03
p_04008,Beauty,s_0164,625,0.3009,4.7,0,2022-12-21
p_04009,Kids,s_0217,1558,0.2071,4.08,0,2022-02-24
p_04010,Electronics,s_0504,2996,0.133,4.11,0,2024-04-06
p_04011,Electronics,s_0156,2708,0.1451,4.26,1,2025-06-04
p_04012,FMCG,s_0623,189,0.0948,4.24,0,2025-03-13
p_04013,Fashion,s_0394,4161,0.2651,4.33,0,2024-06-09
p_04014,Books,s_0696,130,0.1742,4.94,0,2025-01-30
p_04015,Beauty,s_0078,919,0.2798,4.34,0,2023-01-29
p_04016,Pet,s_0242,484,0.2213,5.0,1,2024-03-25
p_04017,Sports,s_0106,967,0.2056,4.3,0,2024-03-13
p_04018,Fashion,s_0495,1214,0.2248,4.38,0,2022-06-23
p_04019,Beauty,s_0550,498,0.2947,4.0,0,2023-06-17
p_04020,Home,s_0321,1563,0.209,4.22,0,2023-09-30
p_04021,Beauty,s_0649,675,0.2461,4.07,0,2021-09-05
p_04022,Beauty,s_0498,693,0.2597,4.2,0,2021-08-28
p_04023,Home,s_0079,2486,0.2684,4.45,0,2021-02-20
p_04024,Electronics,s_0048,2584,0.0971,4.05,0,2022-07-18
p_04025,Fashion,s_0270,1319,0.1891,4.23,0,2025-09-11
p_04026,Fashion,s_0173,2483,0.2439,4.14,0,2022-07-06
p_04027,Home,s_0264,1990,0.2251,4.22,0,2023-02-21
p_04028,FMCG,s_0638,430,0.0943,4.38,0,2023-05-26
p_04029,Kids,s_0122,1495,0.2502,3.82,0,2023-12-02
p_04030,Books,s_0560,287,0.1317,4.16,0,2021-05-21
p_04031,Beauty,s_0526,430,0.34,4.7,0,2026-01-25
p_04032,Fashion,s_0275,1436,0.2955,4.36,1,2025-04-23
p_04033,Kids,s_0501,974,0.1976,4.38,1,2024-09-23
p_04034,FMCG,s_0542,1510,0.0985,4.4,0,2025-05-01
p_04035,Fashion,s_0381,1088,0.2177,4.49,0,2024-11-27
p_04036,Fashion,s_0346,943,0.1736,4.34,0,2023-03-05
p_04037,Books,s_0661,169,0.1846,4.41,0,2021-01-11
p_04038,Kids,s_0175,700,0.2033,4.02,0,2025-12-21
p_04039,Beauty,s_0691,908,0.2981,4.54,0,2023-05-31
p_04040,Auto,s_0141,3180,0.1705,4.22,0,2023-03-15
p_04041,Fashion,s_0544,868,0.2188,4.63,0,2025-04-26
p_04042,Beauty,s_0341,741,0.2868,4.67,0,2024-12-24
p_04043,Home,s_0193,1716,0.186,4.74,0,2023-12-27
p_04044,Auto,s_0620,1033,0.2094,4.56,0,2021-06-11
p_04045,Kids,s_0341,1124,0.2135,4.4,0,2021-08-31
p_04046,Beauty,s_0598,744,0.3604,4.44,0,2024-02-27
p_04047,Beauty,s_0526,622,0.2853,4.57,0,2022-06-06
p_04048,Home,s_0633,2086,0.1733,4.89,0,2023-03-23
p_04049,FMCG,s_0201,594,0.0838,4.47,0,2022-01-04
p_04050,Sports,s_0185,1218,0.2319,4.4,0,2025-05-30
p_04051,Home,s_0144,5467,0.1935,4.38,0,2024-07-24
p_04052,Sports,s_0387,1040,0.2188,4.09,0,2025-11-28
p_04053,Kids,s_0639,3040,0.2214,4.99,0,2023-06-23
p_04054,Sports,s_0220,1140,0.2162,4.52,0,2023-05-09
p_04055,Pet,s_0107,1021,0.1462,4.07,0,2026-01-19
p_04056,Beauty,s_0054,1107,0.3441,4.39,1,2023-09-03
p_04057,Books,s_0630,230,0.1594,3.99,0,2021-09-13
p_04058,Home,s_0349,1039,0.1203,4.73,0,2023-05-01
p_04059,Electronics,s_0103,6914,0.0946,4.3,0,2024-10-29
p_04060,FMCG,s_0678,481,0.1622,4.31,1,2024-03-04
p_04061,Fashion,s_0072,1718,0.2327,4.42,0,2022-03-15
p_04062,Fashion,s_0455,611,0.292,4.26,0,2022-09-14
p_04063,Pet,s_0597,979,0.192,4.89,0,2025-02-14
p_04064,Beauty,s_0012,494,0.3381,5.0,0,2025-01-28
p_04065,Home,s_0143,1457,0.2215,4.47,0,2022-07-12
p_04066,Pet,s_0466,951,0.1677,4.97,0,2023-05-06
p_04067,Electronics,s_0498,3421,0.1551,4.33,0,2021-05-29
p_04068,Sports,s_0358,1502,0.2663,4.61,0,2024-01-14
p_04069,Beauty,s_0145,378,0.3648,4.45,0,2022-04-05
p_04070,Fashion,s_0086,1645,0.3132,4.34,0,2021-05-02
p_04071,Fashion,s_0422,2107,0.2187,4.49,0,2024-05-20
p_04072,Pet,s_0166,933,0.1818,4.3,0,2026-03-12
p_04073,Electronics,s_0093,2941,0.1607,4.07,0,2025-02-03
p_04074,Fashion,s_0277,4084,0.2399,4.43,0,2023-04-24
p_04075,Books,s_0269,297,0.1735,4.09,0,2025-11-27
p_04076,Kids,s_0431,2799,0.2222,4.46,0,2024-04-20
p_04077,Auto,s_0101,418,0.1554,4.18,0,2024-01-04
p_04078,Pet,s_0240,1190,0.1266,4.9,0,2023-06-24
p_04079,Beauty,s_0288,662,0.288,4.45,0,2025-11-14
p_04080,FMCG,s_0224,377,0.2108,4.08,0,2022-11-03
p_04081,Sports,s_0630,1688,0.2166,4.13,0,2024-03-05
p_04082,Fashion,s_0595,1180,0.2406,5.0,0,2023-02-04
p_04083,Pet,s_0589,1425,0.3037,4.19,0,2024-07-30
p_04084,Books,s_0691,283,0.2112,3.76,0,2025-09-08
p_04085,FMCG,s_0638,472,0.1069,4.79,0,2022-05-06
p_04086,Electronics,s_0326,2548,0.1256,4.74,1,2025-10-02
p_04087,Beauty,s_0585,1313,0.2076,4.51,0,2021-02-03
p_04088,Pet,s_0392,408,0.1239,4.58,0,2023-09-04
p_04089,Kids,s_0347,3092,0.2474,4.65,1,2025-06-07
p_04090,Fashion,s_0263,1173,0.1539,4.31,0,2023-11-30
p_04091,FMCG,s_0657,729,0.0899,4.37,0,2024-07-06
p_04092,Books,s_0430,533,0.0913,4.68,0,2025-02-22
p_04093,Home,s_0156,1757,0.1694,4.1,1,2024-03-16
p_04094,FMCG,s_0033,271,0.1776,4.17,0,2022-05-27
p_04095,Home,s_0369,1794,0.2343,3.65,0,2024-04-14
p_04096,FMCG,s_0333,574,0.0724,4.5,0,2025-05-08
p_04097,Kids,s_0288,1405,0.2055,4.38,0,2022-02-01
p_04098,Fashion,s_0564,1243,0.1792,4.48,0,2021-06-10
p_04099,FMCG,s_0606,259,0.1478,4.53,0,2021-10-13
p_04100,Home,s_0332,530,0.2048,4.45,0,2023-02-10
p_04101,Beauty,s_0515,1257,0.3007,4.49,0,2025-01-23
p_04102,Auto,s_0428,2724,0.1452,4.29,0,2026-02-01
p_04103,Pet,s_0274,1022,0.1756,3.76,0,2025-01-19
p_04104,Pet,s_0654,998,0.2188,4.16,0,2025-11-23
p_04105,Electronics,s_0148,2947,0.0778,4.62,0,2026-02-02
p_04106,Fashion,s_0136,2029,0.2345,4.12,0,2021-01-22
p_04107,Pet,s_0225,1426,0.2609,4.69,1,2021-07-23
p_04108,Home,s_0650,1181,0.1236,4.92,0,2021-07-28
p_04109,Home,s_0571,6432,0.2616,5.0,0,2021-10-21
p_04110,Electronics,s_0398,7168,0.0981,4.8,0,2021-02-19
p_04111,Electronics,s_0103,3973,0.0776,4.51,0,2024-02-18
p_04112,Electronics,s_0423,4050,0.1582,4.12,1,2023-01-19
p_04113,Fashion,s_0690,2487,0.2359,4.16,0,2024-05-25
p_04114,Fashion,s_0188,1192,0.3176,3.8,0,2024-12-29
p_04115,Sports,s_0340,1134,0.2089,4.33,0,2024-02-25
p_04116,Books,s_0537,1016,0.2584,4.06,0,2023-07-11
p_04117,Books,s_0587,253,0.1672,3.92,1,2024-01-29
p_04118,Home,s_0390,2965,0.1904,4.0,0,2021-02-10
p_04119,Fashion,s_0391,924,0.2509,4.61,0,2023-11-14
p_04120,Kids,s_0308,1684,0.2219,4.49,0,2025-04-07
p_04121,Auto,s_0607,2943,0.1084,4.46,0,2022-03-01
p_04122,Beauty,s_0323,959,0.2155,4.31,0,2024-09-15
p_04123,Beauty,s_0012,643,0.2598,4.77,0,2025-08-07
p_04124,Kids,s_0468,829,0.2035,4.57,0,2022-03-02
p_04125,Electronics,s_0079,7089,0.0681,4.6,0,2023-11-15
p_04126,Home,s_0210,2698,0.1412,4.67,0,2021-06-22
p_04127,Home,s_0370,637,0.19,4.51,0,2024-07-22
p_04128,Home,s_0247,1262,0.1747,4.04,0,2022-03-12
p_04129,Beauty,s_0317,518,0.3137,4.59,0,2022-01-07
p_04130,Auto,s_0577,3921,0.1819,4.15,0,2026-02-19
p_04131,Fashion,s_0255,1028,0.2111,4.58,0,2025-10-15
p_04132,FMCG,s_0398,462,0.1559,4.42,0,2021-07-22
p_04133,Kids,s_0560,1223,0.1875,4.92,0,2025-05-08
p_04134,FMCG,s_0415,383,0.1756,4.62,0,2024-07-10
p_04135,Home,s_0240,998,0.1781,4.11,0,2025-07-11
p_04136,Fashion,s_0411,999,0.2771,4.23,0,2025-08-22
p_04137,Kids,s_0467,980,0.2049,4.59,0,2024-08-26
p_04138,FMCG,s_0558,482,0.1248,4.37,0,2023-07-30
p_04139,Sports,s_0050,1806,0.1013,4.45,0,2026-02-21
p_04140,Kids,s_0052,1200,0.2787,4.39,0,2024-10-10
p_04141,Pet,s_0435,991,0.2845,4.11,0,2024-03-19
p_04142,Electronics,s_0319,3402,0.1565,3.94,0,2024-02-15
p_04143,Fashion,s_0121,894,0.1826,4.66,1,2022-06-12
p_04144,Pet,s_0476,199,0.153,4.24,0,2021-03-01
p_04145,Pet,s_0246,228,0.255,4.55,0,2021-09-22
p_04146,Electronics,s_0659,3813,0.04,4.21,0,2023-10-27
p_04147,Sports,s_0361,1007,0.1616,4.12,0,2024-09-18
p_04148,Fashion,s_0580,325,0.249,4.65,0,2025-10-31
p_04149,Fashion,s_0441,2296,0.2395,4.55,0,2023-07-09
p_04150,Home,s_0319,1585,0.2163,4.38,1,2022-04-19
p_04151,Books,s_0524,277,0.1939,4.24,0,2024-04-28
p_04152,Electronics,s_0368,5001,0.1215,4.66,0,2025-03-21
p_04153,FMCG,s_0152,414,0.1458,4.08,0,2025-04-03
p_04154,Home,s_0400,1935,0.189,3.9,0,2024-10-03
p_04155,Books,s_0541,382,0.1565,3.84,0,2022-10-31
p_04156,Fashion,s_0125,1442,0.2193,4.2,0,2024-07-24
p_04157,Electronics,s_0694,5385,0.118,4.01,1,2021-06-06
p_04158,Pet,s_0520,604,0.2211,4.23,0,2021-07-13
p_04159,Home,s_0565,522,0.137,4.1,0,2022-04-30
p_04160,FMCG,s_0086,390,0.1245,4.85,0,2025-04-24
p_04161,Home,s_0141,1529,0.2148,4.64,0,2023-02-19
p_04162,Fashion,s_0032,1530,0.327,4.95,0,2026-01-07
p_04163,Fashion,s_0439,1011,0.1966,4.63,1,2022-10-05
p_04164,Auto,s_0678,1226,0.0578,4.62,0,2024-11-16
p_04165,Kids,s_0275,803,0.1916,4.52,0,2022-08-06
p_04166,Fashion,s_0077,1442,0.2584,4.49,0,2024-11-27
p_04167,Home,s_0632,1652,0.219,4.91,0,2023-11-03
p_04168,Kids,s_0490,527,0.1795,4.66,0,2022-12-11
p_04169,Home,s_0090,643,0.1737,3.99,0,2022-08-17
p_04170,Beauty,s_0108,509,0.258,4.76,0,2026-02-15
p_04171,Electronics,s_0027,8159,0.1193,4.03,0,2026-03-10
p_04172,Fashion,s_0014,1188,0.2245,4.58,1,2023-02-09
p_04173,Beauty,s_0336,683,0.3031,4.82,0,2023-06-04
p_04174,Auto,s_0152,1353,0.2416,4.71,0,2025-08-02
p_04175,Fashion,s_0278,351,0.2239,4.06,0,2026-02-21
p_04176,Fashion,s_0583,1381,0.2334,4.81,0,2022-08-24
p_04177,Home,s_0028,513,0.2212,4.61,0,2023-06-30
p_04178,Fashion,s_0045,2106,0.2105,4.03,0,2021-06-26
p_04179,FMCG,s_0480,661,0.1865,5.0,0,2022-10-09
p_04180,Kids,s_0334,777,0.2121,4.66,0,2024-01-01
p_04181,Electronics,s_0126,4699,0.1733,4.6,0,2022-09-17
p_04182,FMCG,s_0268,311,0.1525,4.46,0,2024-01-09
p_04183,Pet,s_0160,494,0.251,4.05,1,2025-07-10
p_04184,FMCG,s_0616,537,0.1409,4.61,0,2021-04-20
p_04185,FMCG,s_0250,362,0.2061,4.19,0,2021-03-06
p_04186,Electronics,s_0030,1598,0.04,4.43,0,2021-01-12
p_04187,Sports,s_0670,713,0.2802,4.13,0,2023-07-04
p_04188,Electronics,s_0580,2318,0.1631,4.2,0,2023-12-08
p_04189,Kids,s_0184,1363,0.2616,4.8,0,2023-11-05
p_04190,Home,s_0292,4318,0.2205,3.96,1,2026-02-21
p_04191,Home,s_0091,2628,0.0791,4.43,0,2022-03-19
p_04192,Fashion,s_0012,1047,0.1845,3.98,0,2021-05-08
p_04193,Auto,s_0576,4163,0.1549,4.92,0,2021-01-04
p_04194,Electronics,s_0013,4293,0.1013,4.03,0,2023-11-10
p_04195,Kids,s_0318,302,0.2665,4.99,0,2023-09-01
p_04196,Fashion,s_0050,1362,0.1964,4.24,0,2022-03-20
p_04197,Fashion,s_0333,609,0.2859,4.25,0,2022-02-10
p_04198,Books,s_0501,286,0.1477,4.19,0,2023-10-24
p_04199,Sports,s_0290,2047,0.1399,4.31,0,2021-07-19
p_04200,Kids,s_0303,842,0.1871,4.04,0,2023-04-05
p_04201,FMCG,s_0292,711,0.1771,3.78,0,2023-09-26
p_04202,FMCG,s_0685,199,0.2004,4.59,0,2021-10-31
p_04203,Electronics,s_0544,5198,0.201,4.99,0,2025-03-25
p_04204,FMCG,s_0396,278,0.1315,4.36,0,2025-12-16
p_04205,Sports,s_0020,810,0.2748,4.27,0,2025-10-28
p_04206,FMCG,s_0498,146,0.1899,4.47,0,2026-01-19
p_04207,Electronics,s_0081,2675,0.1849,3.92,0,2025-11-23
p_04208,FMCG,s_0599,696,0.0869,4.53,0,2023-09-15
p_04209,Kids,s_0396,2952,0.2499,4.47,0,2022-09-22
p_04210,Electronics,s_0277,2588,0.1242,4.56,0,2021-09-03
p_04211,Books,s_0408,422,0.2112,4.16,0,2023-12-29
p_04212,Pet,s_0465,1023,0.2165,4.14,1,2025-06-01
p_04213,Sports,s_0522,1480,0.1995,4.67,0,2023-06-24
p_04214,Fashion,s_0232,2726,0.2798,4.07,0,2021-04-05
p_04215,Pet,s_0111,1074,0.2097,4.22,0,2023-05-26
p_04216,Auto,s_0535,1976,0.1705,4.49,0,2025-06-13
p_04217,Sports,s_0284,641,0.1972,4.38,0,2025-04-02
p_04218,FMCG,s_0369,991,0.1397,4.82,0,2022-07-20
p_04219,FMCG,s_0254,468,0.1752,4.69,0,2022-05-19
p_04220,Pet,s_0099,640,0.2169,4.24,0,2023-04-18
p_04221,Electronics,s_0278,3580,0.103,4.37,0,2024-11-16
p_04222,Home,s_0330,1727,0.1198,4.35,0,2022-03-20
p_04223,Auto,s_0233,1525,0.1727,4.35,0,2024-05-31
p_04224,Home,s_0008,1364,0.2143,4.22,0,2023-12-22
p_04225,Home,s_0157,2569,0.2173,4.17,0,2025-02-04
p_04226,Auto,s_0349,2860,0.0832,5.0,0,2024-08-22
p_04227,FMCG,s_0311,365,0.1337,4.87,0,2025-11-11
p_04228,Auto,s_0307,2365,0.1707,4.62,0,2021-09-29
p_04229,Auto,s_0084,3166,0.1896,4.85,0,2023-03-11
p_04230,Electronics,s_0644,8569,0.0581,4.93,0,2023-07-14
p_04231,Electronics,s_0192,2284,0.1502,5.0,0,2021-10-09
p_04232,Kids,s_0087,649,0.2105,4.72,0,2026-02-03
p_04233,Electronics,s_0100,10069,0.04,4.29,0,2025-09-23
p_04234,Sports,s_0481,437,0.1508,4.56,0,2023-06-28
p_04235,Kids,s_0652,1079,0.2169,4.35,0,2021-06-08
p_04236,Electronics,s_0289,10875,0.1468,4.57,0,2021-05-04
p_04237,Beauty,s_0013,393,0.3065,4.62,0,2025-10-02
p_04238,Kids,s_0379,1458,0.1714,4.22,1,2024-01-15
p_04239,Pet,s_0327,782,0.1765,4.48,0,2021-09-27
p_04240,Electronics,s_0281,2681,0.1076,4.34,0,2024-06-20
p_04241,Fashion,s_0344,1999,0.268,4.33,0,2024-11-12
p_04242,Electronics,s_0545,6036,0.0452,4.56,0,2023-05-21
p_04243,Electronics,s_0594,10017,0.0836,4.46,0,2024-12-03
p_04244,Electronics,s_0160,8814,0.1271,4.18,0,2021-02-05
p_04245,Beauty,s_0009,1356,0.2268,4.2,0,2021-08-09
p_04246,Beauty,s_0289,410,0.3385,4.24,0,2022-06-05
p_04247,Home,s_0171,4274,0.1815,4.33,0,2024-11-26
p_04248,Home,s_0699,1054,0.2022,3.95,0,2022-10-07
p_04249,Sports,s_0041,1231,0.1497,3.98,0,2024-05-17
p_04250,Home,s_0278,588,0.2098,4.87,0,2026-03-10
p_04251,Beauty,s_0431,709,0.3143,4.19,0,2026-01-23
p_04252,Beauty,s_0547,2392,0.2482,4.27,1,2025-09-26
p_04253,Fashion,s_0500,5500,0.288,5.0,0,2024-12-31
p_04254,Home,s_0610,5293,0.2697,4.22,0,2021-03-22
p_04255,Fashion,s_0645,1042,0.2158,3.78,0,2023-04-05
p_04256,Books,s_0015,546,0.2076,4.69,0,2025-01-01
p_04257,Fashion,s_0078,676,0.2306,4.7,0,2023-08-07
p_04258,Kids,s_0125,1561,0.2469,4.36,0,2025-09-13
p_04259,Home,s_0137,1463,0.2156,4.51,0,2021-05-09
p_04260,Kids,s_0323,603,0.2067,4.55,0,2023-07-30
p_04261,Electronics,s_0111,2843,0.1076,4.35,0,2026-02-26
p_04262,Electronics,s_0348,2492,0.0927,5.0,0,2023-04-23
p_04263,Kids,s_0490,483,0.1743,4.73,0,2026-02-17
p_04264,Sports,s_0547,1938,0.2305,4.46,0,2023-10-21
p_04265,FMCG,s_0637,560,0.1594,4.74,0,2024-11-26
p_04266,Sports,s_0475,1049,0.1553,4.14,0,2022-06-18
p_04267,Home,s_0656,2442,0.191,3.88,0,2021-12-15
p_04268,Books,s_0697,753,0.171,5.0,0,2022-09-10
p_04269,Beauty,s_0590,1198,0.3025,5.0,0,2026-02-15
p_04270,Kids,s_0694,2920,0.1883,4.94,0,2025-04-19
p_04271,Home,s_0265,1469,0.1831,4.61,0,2022-01-02
p_04272,Books,s_0515,662,0.1581,4.5,1,2024-11-04
p_04273,Home,s_0385,1628,0.1842,4.48,0,2025-11-20
p_04274,Pet,s_0266,1137,0.1416,4.34,0,2024-12-31
p_04275,Pet,s_0052,942,0.1813,4.97,0,2025-01-04
p_04276,Home,s_0181,998,0.1863,4.64,0,2022-05-27
p_04277,Kids,s_0410,382,0.1975,4.0,0,2023-04-10
p_04278,FMCG,s_0486,393,0.1363,4.11,0,2025-07-21
